date,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
1996-09-01,201.960094767202,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1996-10-01,203.477548871542,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1996-11-01,203.533997866741,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1996-12-01,203.60853443622798,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-01-01,204.550927139899,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-02-01,204.38930843474301,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-03-01,204.522935311813,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-04-01,204.16924225882198,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-05-01,204.59579471767898,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-06-01,205.43711888479802,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-07-01,204.397668189683,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-08-01,191.87068889774898,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-09-01,206.083167956802,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-10-01,206.01419242021197,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-11-01,206.64324501039502,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1997-12-01,206.50798428654,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-01-01,206.08048426629298,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-02-01,206.483981447761,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-03-01,206.94500799955298,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-04-01,208.438764888643,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-05-01,209.76005761575902,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-06-01,209.88130293110902,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-07-01,212.19170913618197,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-08-01,212.67634821159598,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-09-01,212.498951874271,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-10-01,212.21858570741,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-11-01,211.37102736784598,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1998-12-01,210.273359145477,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-01-01,213.28757529739,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-02-01,212.85875242657397,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-03-01,213.46402030683998,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-04-01,213.144229959482,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-05-01,212.072429205901,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-06-01,211.924314073091,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-07-01,214.60536249950698,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-08-01,212.81192141014,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-09-01,211.734901884874,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-10-01,214.083206682247,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-11-01,214.96422261034098,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
1999-12-01,215.464879326025,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-01-01,216.244100682835,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-02-01,216.559969849906,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-03-01,216.22651127813998,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-04-01,216.797444103417,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-05-01,217.33455142145002,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-06-01,217.75736494130402,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-07-01,218.092974157258,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-08-01,218.441662217299,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-09-01,218.26202109783299,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-10-01,218.54203675152698,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-11-01,219.74095745032102,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2000-12-01,220.41554776944,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-01-01,219.531128882182,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-02-01,218.920004068328,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-03-01,218.985061172333,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-04-01,215.766745242253,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-05-01,215.881571917103,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-06-01,214.709020852554,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-07-01,212.981280621655,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-08-01,211.343148917764,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-09-01,210.47773060908,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-10-01,207.816975714681,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-11-01,205.69198227519402,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2001-12-01,203.61403559907902,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2002-01-01,202.426645503266,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2002-02-01,201.51344210347,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2002-03-01,200.26663567768003,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2002-04-01,201.249544110519,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
2002-05-01,200.37230051740102,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Chicago-Naperville-Elgin, IL-IN-WI (MSA)",SMU17169804300000001SA,Monthly,Seasonally Adjusted
